date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:42:32	2562/2562	---M-Z	200	added ('OK')	application/json	date:Fri,%2021%20Jul%202017%2020:42:26%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-2-rhythm-and-groove-development-lesson-4	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed8973.json	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-2-rhythm-and-groove-development-lesson-4)
03:42:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Jul%202017%2020:42:26%20GMT	http://www.scottsbasslessons.com/?p=12334	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/indexc547.html	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-2-rhythm-and-groove-development-lesson-4)
03:42:34	2651/2651	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Jul%202017%2020:42:27%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-2-rhythm-and-groove-development-lesson-4&format=xml	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed82dd	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-2-rhythm-and-groove-development-lesson-4)
03:42:36	2562/2562	---M-Z	200	added ('OK')	application/json	date:Fri,%2021%20Jul%202017%2020:42:29%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-2-rhythm-and-groove-development-lesson-5	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed6822.json	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-2-rhythm-and-groove-development-lesson-5)
03:42:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Jul%202017%2020:42:29%20GMT	http://www.scottsbasslessons.com/?p=12337	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/index1348.html	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-2-rhythm-and-groove-development-lesson-5)
03:42:37	2651/2651	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Jul%202017%2020:42:31%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-2-rhythm-and-groove-development-lesson-5&format=xml	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embede6f1	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-2-rhythm-and-groove-development-lesson-5)
03:42:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Jul%202017%2020:42:33%20GMT	http://www.scottsbasslessons.com/?p=12339	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/indexa6eb.html	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-2-rhythm-and-groove-development-lesson-6)
03:42:40	2562/2562	---M-Z	200	added ('OK')	application/json	date:Fri,%2021%20Jul%202017%2020:42:33%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-2-rhythm-and-groove-development-lesson-6	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed3de7.json	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-2-rhythm-and-groove-development-lesson-6)
03:42:42	2651/2651	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Jul%202017%2020:42:36%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-2-rhythm-and-groove-development-lesson-6&format=xml	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embedb211	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-2-rhythm-and-groove-development-lesson-6)
03:42:44	2562/2562	---M-Z	200	added ('OK')	application/json	date:Fri,%2021%20Jul%202017%2020:42:38%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-2-rhythm-and-groove-development-lesson-7	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed987f.json	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-2-rhythm-and-groove-development-lesson-7)
03:42:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Jul%202017%2020:42:38%20GMT	http://www.scottsbasslessons.com/?p=12342	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/index6064.html	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-2-rhythm-and-groove-development-lesson-7)
03:42:46	2651/2651	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Jul%202017%2020:42:40%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-2-rhythm-and-groove-development-lesson-7&format=xml	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed8ddb	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-2-rhythm-and-groove-development-lesson-7)
03:42:48	2562/2562	---M-Z	200	added ('OK')	application/json	date:Fri,%2021%20Jul%202017%2020:42:42%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-2-rhythm-and-groove-development-lesson-8	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embedf322.json	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-2-rhythm-and-groove-development-lesson-8)
03:42:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Jul%202017%2020:42:42%20GMT	http://www.scottsbasslessons.com/?p=12344	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/index801a.html	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-2-rhythm-and-groove-development-lesson-8)
03:42:49	2651/2651	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Jul%202017%2020:42:43%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-2-rhythm-and-groove-development-lesson-8&format=xml	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed2860	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-2-rhythm-and-groove-development-lesson-8)
03:42:51	2562/2562	---M-Z	200	added ('OK')	application/json	date:Fri,%2021%20Jul%202017%2020:42:45%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-2-rhythm-and-groove-development-lesson-9	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embedfe7a.json	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-2-rhythm-and-groove-development-lesson-9)
03:42:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Jul%202017%2020:42:45%20GMT	http://www.scottsbasslessons.com/?p=12349	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/indexaa0b.html	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-2-rhythm-and-groove-development-lesson-9)
03:42:53	2651/2651	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Jul%202017%2020:42:47%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-2-rhythm-and-groove-development-lesson-9&format=xml	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed7173	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-2-rhythm-and-groove-development-lesson-9)
03:42:55	2567/2567	---M-Z	200	added ('OK')	application/json	date:Fri,%2021%20Jul%202017%2020:42:49%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-2-rhythm-and-groove-development-lesson-10	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed33fc.json	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-2-rhythm-and-groove-development-lesson-10)
03:42:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Jul%202017%2020:42:49%20GMT	http://www.scottsbasslessons.com/?p=12352	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/index15eb.html	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-2-rhythm-and-groove-development-lesson-10)
03:42:57	2656/2656	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Jul%202017%2020:42:51%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-2-rhythm-and-groove-development-lesson-10&format=xml	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed16f6	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-2-rhythm-and-groove-development-lesson-10)
03:42:59	2547/2547	---M-Z	200	added ('OK')	application/json	date:Fri,%2021%20Jul%202017%2020:42:53%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-3-applying-harmony-to-rhythm-lesson-1	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed409f.json	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-3-applying-harmony-to-rhythm-lesson-1)
03:42:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Jul%202017%2020:42:53%20GMT	http://www.scottsbasslessons.com/?p=12354	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/index6270.html	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-3-applying-harmony-to-rhythm-lesson-1)
03:43:00	2636/2636	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Jul%202017%2020:42:54%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-3-applying-harmony-to-rhythm-lesson-1&format=xml	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embedcdb2	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-3-applying-harmony-to-rhythm-lesson-1)
03:43:02	2547/2547	---M-Z	200	added ('OK')	application/json	date:Fri,%2021%20Jul%202017%2020:42:56%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-3-applying-harmony-to-rhythm-lesson-2	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embedf4a3.json	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-3-applying-harmony-to-rhythm-lesson-2)
03:43:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Jul%202017%2020:42:56%20GMT	http://www.scottsbasslessons.com/?p=12358	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/index9c99.html	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-3-applying-harmony-to-rhythm-lesson-2)
03:43:05	2636/2636	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Jul%202017%2020:42:58%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-3-applying-harmony-to-rhythm-lesson-2&format=xml	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed592f	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-3-applying-harmony-to-rhythm-lesson-2)
03:43:07	2547/2547	---M-Z	200	added ('OK')	application/json	date:Fri,%2021%20Jul%202017%2020:43:01%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-3-applying-harmony-to-rhythm-lesson-3	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed8042.json	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-3-applying-harmony-to-rhythm-lesson-3)
03:43:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Jul%202017%2020:43:01%20GMT	http://www.scottsbasslessons.com/?p=12361	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/index2363.html	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-3-applying-harmony-to-rhythm-lesson-3)
03:43:09	2636/2636	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Jul%202017%2020:43:03%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-3-applying-harmony-to-rhythm-lesson-3&format=xml	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embede53e	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-3-applying-harmony-to-rhythm-lesson-3)
03:43:11	2547/2547	---M-Z	200	added ('OK')	application/json	date:Fri,%2021%20Jul%202017%2020:43:04%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-3-applying-harmony-to-rhythm-lesson-4	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed6b5c.json	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-3-applying-harmony-to-rhythm-lesson-4)
03:43:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Jul%202017%2020:43:05%20GMT	http://www.scottsbasslessons.com/?p=12365	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/index7366.html	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-3-applying-harmony-to-rhythm-lesson-4)
03:43:13	2636/2636	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Jul%202017%2020:43:07%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-3-applying-harmony-to-rhythm-lesson-4&format=xml	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed082a	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-3-applying-harmony-to-rhythm-lesson-4)
03:43:15	2547/2547	---M-Z	200	added ('OK')	application/json	date:Fri,%2021%20Jul%202017%2020:43:09%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-3-applying-harmony-to-rhythm-lesson-5	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embedb405.json	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-3-applying-harmony-to-rhythm-lesson-5)
03:43:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Jul%202017%2020:43:09%20GMT	http://www.scottsbasslessons.com/?p=12368	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/index53e3.html	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-3-applying-harmony-to-rhythm-lesson-5)
03:43:17	2636/2636	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Jul%202017%2020:43:10%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-3-applying-harmony-to-rhythm-lesson-5&format=xml	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embedc00e	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-3-applying-harmony-to-rhythm-lesson-5)
03:43:18	2537/2537	---M-Z	200	added ('OK')	application/json	date:Fri,%2021%20Jul%202017%2020:43:12%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-4-fills-and-stretching-out-lesson-1	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embedd932.json	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-4-fills-and-stretching-out-lesson-1)
03:43:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Jul%202017%2020:43:12%20GMT	http://www.scottsbasslessons.com/?p=12372	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/index75ec.html	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-4-fills-and-stretching-out-lesson-1)
03:43:20	2626/2626	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Jul%202017%2020:43:14%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-4-fills-and-stretching-out-lesson-1&format=xml	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embeda8e1	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-4-fills-and-stretching-out-lesson-1)
03:43:22	2537/2537	---M-Z	200	added ('OK')	application/json	date:Fri,%2021%20Jul%202017%2020:43:16%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-4-fills-and-stretching-out-lesson-2	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed8d78.json	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-4-fills-and-stretching-out-lesson-2)
03:43:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Jul%202017%2020:43:16%20GMT	http://www.scottsbasslessons.com/?p=12375	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/index0c3c.html	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-4-fills-and-stretching-out-lesson-2)
